"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.05.2021","57,850","58,200","58,200","57,800","37,09K","-0,26%"
"27.05.2021","58,000","58,200","58,200","57,850","93,94K","-0,34%"
"26.05.2021","58,200","58,750","59,000","58,200","45,70K","-0,85%"
"25.05.2021","58,700","58,950","59,250","58,700","47,06K","-0,25%"
"24.05.2021","58,850","58,900","59,150","58,650","83,86K","0,17%"
"21.05.2021","58,750","58,300","58,900","58,100","69,70K","0,69%"
"20.05.2021","58,350","58,250","58,500","58,000","28,92K","0,43%"
"19.05.2021","58,100","58,000","58,600","57,700","72,89K","-0,17%"
"18.05.2021","58,200","58,100","58,400","57,850","50,06K","0,61%"
"17.05.2021","57,850","57,500","58,250","57,500","32,97K","0,26%"
"14.05.2021","57,700","58,050","58,400","57,600","38,65K","-0,17%"
"13.05.2021","57,800","58,000","58,000","57,250","29,09K","-0,77%"
"12.05.2021","58,250","58,250","58,600","57,950","71,41K","-0,43%"
"11.05.2021","58,500","58,850","58,850","58,000","73,68K","-0,51%"
"10.05.2021","58,800","58,350","58,800","58,150","47,72K","1,03%"
"07.05.2021","58,200","57,900","58,200","57,800","47,20K","0,61%"
"06.05.2021","57,850","57,700","57,850","57,400","59,56K","0,43%"
"05.05.2021","57,600","57,400","57,950","57,100","41,53K","0,44%"
"04.05.2021","57,350","56,950","57,400","56,700","63,16K","0,88%"
"03.05.2021","56,850","56,950","57,050","56,550","32,95K","-0,09%"
"30.04.2021","56,900","57,800","57,800","56,750","116,00K","-1,22%"
"29.04.2021","57,600","57,150","57,800","57,100","97,63K","1,32%"
"28.04.2021","56,850","57,200","57,300","56,750","65,46K","0,00%"
"27.04.2021","56,850","58,000","58,000","56,600","85,90K","-0,61%"
"26.04.2021","57,200","58,500","58,500","57,200","143,37K","-1,38%"
"23.04.2021","58,000","59,600","59,600","57,100","188,59K","-3,33%"
"22.04.2021","60,000","59,800","60,250","59,650","76,89K","0,59%"
"21.04.2021","59,650","59,850","59,950","59,400","61,95K","0,08%"
"20.04.2021","59,600","60,200","60,300","59,300","66,35K","-1,24%"
"19.04.2021","60,350","58,600","60,400","58,600","123,35K","1,94%"
"16.04.2021","59,200","59,150","59,300","58,600","73,45K","0,17%"
"15.04.2021","59,100","59,050","59,350","58,750","88,39K","0,51%"
"14.04.2021","58,800","59,300","59,500","58,700","48,73K","-0,76%"
"13.04.2021","59,250","59,600","60,150","59,100","87,53K","-0,42%"
"12.04.2021","59,500","60,500","60,900","59,450","114,57K","-0,83%"
"09.04.2021","60,000","60,200","60,450","59,700","70,39K","-0,25%"
"08.04.2021","60,150","59,500","60,450","59,400","110,81K","1,43%"
"07.04.2021","59,300","59,500","59,600","58,900","56,57K","-0,17%"
"06.04.2021","59,400","58,750","59,600","58,750","101,09K","0,68%"
"01.04.2021","59,000","58,650","59,100","58,350","86,88K","0,17%"
"31.03.2021","58,900","57,850","59,050","57,850","72,86K","0,77%"
"30.03.2021","58,450","58,850","58,850","58,250","46,65K","-0,51%"
"29.03.2021","58,750","58,400","58,850","57,950","71,87K","0,86%"
"26.03.2021","58,250","56,650","58,250","56,600","148,61K","2,46%"
"25.03.2021","56,850","56,700","56,950","56,350","56,82K","0,44%"
"24.03.2021","56,600","57,400","57,600","55,950","73,69K","-1,74%"
"23.03.2021","57,600","57,100","58,150","57,050","148,35K","0,88%"
"22.03.2021","57,100","56,250","57,150","55,700","101,53K","1,33%"
"19.03.2021","56,350","55,300","56,450","55,300","400,50K","1,90%"
"18.03.2021","55,300","57,050","57,100","55,050","253,95K","-2,73%"
"17.03.2021","56,850","58,500","59,150","56,850","139,30K","-2,74%"
"16.03.2021","58,450","58,250","58,800","57,900","75,70K","0,60%"
"15.03.2021","58,100","58,950","59,300","58,050","83,11K","-1,11%"
"12.03.2021","58,750","58,000","58,750","57,950","48,85K","0,95%"
"11.03.2021","58,200","57,800","59,000","57,800","73,63K","-0,09%"
"10.03.2021","58,250","57,650","58,350","57,400","54,82K","0,87%"
"09.03.2021","57,750","58,000","58,450","57,450","88,85K","0,00%"
"08.03.2021","57,750","58,500","58,500","57,600","51,88K","-0,35%"
"05.03.2021","57,950","57,650","58,500","57,600","105,30K","-0,09%"
"04.03.2021","58,000","57,350","58,300","57,200","115,33K","1,05%"
"03.03.2021","57,400","57,750","58,450","57,350","67,71K","-0,61%"
"02.03.2021","57,750","57,300","57,950","57,150","60,52K","1,05%"
"01.03.2021","57,150","58,450","58,700","55,950","170,01K","-1,89%"
"26.02.2021","58,250","56,800","59,200","56,000","255,64K","2,92%"
"25.02.2021","56,600","56,100","56,850","55,400","102,46K","1,07%"
"24.02.2021","56,000","56,100","56,550","55,550","62,31K","-0,09%"
"23.02.2021","56,050","57,000","57,050","55,150","97,80K","-1,06%"
"22.02.2021","56,650","57,300","57,450","56,500","101,63K","-1,39%"
"19.02.2021","57,450","58,050","58,200","57,450","156,95K","-0,95%"
"18.02.2021","58,000","59,150","59,150","57,900","72,90K","-1,69%"
"17.02.2021","59,000","58,850","59,150","58,450","67,89K","0,25%"
"16.02.2021","58,850","59,100","59,750","58,800","53,72K","-0,08%"
"15.02.2021","58,900","59,100","59,400","58,500","40,64K","-0,59%"
"12.02.2021","59,250","58,250","59,250","58,050","70,34K","1,28%"
"11.02.2021","58,500","58,500","59,050","58,250","47,83K","-0,51%"
"10.02.2021","58,800","59,200","59,200","58,300","81,05K","-0,76%"
"09.02.2021","59,250","58,800","59,400","58,550","57,13K","0,77%"
"08.02.2021","58,800","59,200","59,600","58,700","68,49K","0,17%"
"05.02.2021","58,700","58,750","58,950","58,600","42,65K","0,09%"
"04.02.2021","58,650","58,900","59,250","58,500","46,26K","-0,68%"
"03.02.2021","59,050","58,850","59,750","58,850","81,31K","-0,17%"
"02.02.2021","59,150","59,250","59,750","58,700","73,47K","0,08%"
