"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"02.07.2021","20,880","20,760","20,950","20,760","4,76M","0,48%"
"01.07.2021","20,780","20,520","20,850","20,450","1,65M","1,56%"
"30.06.2021","20,460","20,880","20,880","20,340","1,88M","-2,20%"
"29.06.2021","20,920","21,250","21,280","20,570","1,77M","-5,77%"
"28.06.2021","22,200","22,350","22,380","22,110","1,67M","-1,20%"
"25.06.2021","22,470","22,470","22,540","22,210","3,59M","0,09%"
"24.06.2021","22,450","22,360","22,470","22,200","1,09M","1,13%"
"23.06.2021","22,200","22,650","22,650","22,190","951,51K","-1,60%"
"22.06.2021","22,560","22,690","22,690","22,540","4,64M","-0,13%"
"21.06.2021","22,590","22,410","22,600","22,360","5,58M","0,58%"
"18.06.2021","22,460","22,460","22,590","22,310","9,14M","-0,35%"
"17.06.2021","22,540","22,720","22,800","22,400","1,16M","-1,27%"
"16.06.2021","22,830","22,530","22,900","22,490","1,72M","1,69%"
"15.06.2021","22,450","22,390","22,530","22,310","1,57M","0,72%"
"14.06.2021","22,290","21,900","22,300","21,870","1,26M","2,53%"
"11.06.2021","21,740","21,750","21,840","21,690","1,04M","0,18%"
"10.06.2021","21,700","21,790","21,800","21,620","1,07M","-0,05%"
"09.06.2021","21,710","21,800","21,810","21,640","1,12M","-0,41%"
"08.06.2021","21,800","21,670","21,830","21,610","1,16M","0,69%"
"07.06.2021","21,650","21,870","21,880","21,650","1,35M","-0,64%"
"04.06.2021","21,790","21,750","21,870","21,580","1,73M","0,23%"
"03.06.2021","21,740","21,940","22,020","21,720","1,46M","-1,27%"
"02.06.2021","22,020","21,900","22,070","21,660","1,96M","-0,09%"
"01.06.2021","22,040","22,400","22,400","22,020","2,07M","-1,17%"
"31.05.2021","22,300","23,200","23,200","22,300","3,12M","-5,71%"
"28.05.2021","23,650","23,570","23,740","23,480","1,15M","0,68%"
"27.05.2021","23,490","23,580","23,680","23,430","1,65M","-0,13%"
"26.05.2021","23,520","23,500","23,770","23,400","1,04M","0,90%"
"25.05.2021","23,310","23,250","23,390","23,180","1,17M","0,39%"
"24.05.2021","23,220","23,270","23,350","23,120","578,51K","0,56%"
"21.05.2021","23,090","23,280","23,420","23,090","868,34K","-0,47%"
"20.05.2021","23,200","22,950","23,300","22,910","1,10M","1,44%"
"19.05.2021","22,870","23,040","23,140","22,710","1,25M","-1,17%"
"18.05.2021","23,140","23,190","23,390","23,050","1,23M","0,00%"
"17.05.2021","23,140","23,150","23,290","23,070","1,06M","0,35%"
"14.05.2021","23,060","22,540","23,090","22,460","1,59M","2,63%"
"13.05.2021","22,470","22,020","22,480","21,820","1,10M","1,58%"
"12.05.2021","22,120","21,970","22,380","21,970","1,79M","0,77%"
"11.05.2021","21,950","22,310","22,310","21,830","1,35M","-1,97%"
"10.05.2021","22,390","22,360","22,480","22,140","848,56K","0,18%"
"07.05.2021","22,350","22,090","22,520","21,980","1,09M","1,64%"
"06.05.2021","21,990","22,100","22,110","21,760","1,28M","-0,77%"
"05.05.2021","22,160","22,000","22,270","21,820","1,47M","1,65%"
"04.05.2021","21,800","22,100","22,160","21,800","1,18M","-0,95%"
"03.05.2021","22,010","21,890","22,030","21,820","652,79K","0,69%"
"30.04.2021","21,860","21,960","22,030","21,840","1,26M","-0,09%"
"29.04.2021","21,880","22,050","22,160","21,880","971,18K","-0,55%"
"28.04.2021","22,000","22,160","22,240","21,990","646,92K","-0,81%"
"27.04.2021","22,180","22,360","22,470","22,100","1,06M","-0,31%"
"26.04.2021","22,250","22,300","22,460","22,170","943,40K","0,23%"
"23.04.2021","22,200","22,190","22,300","22,080","2,24M","-0,31%"
"22.04.2021","22,270","22,000","22,300","21,990","976,99K","1,41%"
"21.04.2021","21,960","22,170","22,260","21,930","1,09M","-0,95%"
"20.04.2021","22,170","22,210","22,220","22,050","1,65M","-0,14%"
"19.04.2021","22,200","22,170","22,350","21,960","2,35M","-0,18%"
"16.04.2021","22,240","21,960","22,360","21,930","1,01M","1,09%"
"15.04.2021","22,000","22,260","22,330","21,910","1,05M","-0,68%"
"14.04.2021","22,150","22,420","22,430","22,130","1,33M","-0,81%"
"13.04.2021","22,330","22,660","22,670","22,330","1,03M","-1,41%"
"12.04.2021","22,650","22,680","22,810","22,590","702,09K","0,09%"
"09.04.2021","22,630","23,000","23,000","22,630","1,02M","-1,44%"
"08.04.2021","22,960","22,790","23,040","22,720","1,29M","1,06%"
"07.04.2021","22,720","22,650","22,740","22,520","1,12M","0,44%"
"06.04.2021","22,620","22,360","22,620","22,320","1,16M","1,34%"
"01.04.2021","22,320","22,550","22,600","22,280","1,02M","-1,06%"
"31.03.2021","22,560","22,840","22,900","22,550","1,22M","-1,27%"
"30.03.2021","22,850","22,900","22,900","22,620","1,22M","0,04%"
"29.03.2021","22,840","22,750","22,930","22,720","1,15M","0,44%"
"26.03.2021","22,740","22,420","22,740","22,350","1,01M","1,16%"
"25.03.2021","22,480","22,320","22,550","22,250","1,02M","0,81%"
"24.03.2021","22,300","22,520","22,520","22,070","2,61M","-0,89%"
"23.03.2021","22,500","22,120","22,660","21,980","1,68M","1,31%"
"22.03.2021","22,210","22,060","22,240","21,770","900,66K","0,59%"
"19.03.2021","22,080","21,690","22,110","21,650","2,07M","1,94%"
"18.03.2021","21,660","21,690","21,750","21,570","1,12M","-0,09%"
"17.03.2021","21,680","21,820","21,920","21,670","910,30K","-0,78%"
"16.03.2021","21,850","21,800","21,960","21,680","1,05M","0,46%"
"15.03.2021","21,750","21,950","21,970","21,750","1,09M","0,23%"
"12.03.2021","21,700","21,710","21,730","21,530","665,19K","0,05%"
"11.03.2021","21,690","21,630","21,840","21,560","1,15M","0,42%"
"10.03.2021","21,600","21,180","21,610","21,090","2,14M","2,42%"
"09.03.2021","21,090","20,720","21,460","20,640","1,47M","2,28%"
"08.03.2021","20,620","20,570","20,770","20,290","2,56M","0,24%"
"05.03.2021","20,570","20,780","20,820","20,510","1,13M","-1,53%"
"04.03.2021","20,890","20,330","20,960","20,320","1,33M","2,81%"
"03.03.2021","20,320","20,830","20,840","20,190","1,70M","-2,21%"
"02.03.2021","20,780","20,700","21,180","20,670","1,14M","0,58%"
"01.03.2021","20,660","20,650","20,900","20,500","1,09M","0,54%"
"26.02.2021","20,550","20,710","20,990","20,550","1,42M","-0,72%"
"25.02.2021","20,700","21,310","21,350","20,700","2,25M","-2,45%"
"24.02.2021","21,220","22,170","22,290","21,080","2,18M","-1,62%"
"23.02.2021","21,570","21,470","21,570","21,070","1,27M","0,89%"
"22.02.2021","21,380","21,700","21,740","21,380","1,13M","-1,52%"
"19.02.2021","21,710","21,750","21,930","21,590","1,72M","-0,18%"
"18.02.2021","21,750","22,000","22,070","21,690","847,69K","-0,50%"
"17.02.2021","21,860","21,540","21,860","21,420","1,34M","1,02%"
"16.02.2021","21,640","21,890","21,890","21,580","873,92K","-0,87%"
"15.02.2021","21,830","21,950","21,950","21,690","774,04K","-0,46%"
"12.02.2021","21,930","21,490","21,930","21,410","989,61K","2,19%"
"11.02.2021","21,460","21,720","21,720","21,430","658,44K","-0,74%"
"10.02.2021","21,620","21,550","22,110","21,510","1,39M","2,03%"
"09.02.2021","21,190","21,350","21,390","21,120","641,74K","-0,94%"
"08.02.2021","21,390","21,450","21,580","21,350","727,47K","-0,51%"
"05.02.2021","21,500","21,640","21,700","21,450","1,09M","-0,65%"
"04.02.2021","21,640","21,860","21,880","21,510","984,20K","-0,82%"
"03.02.2021","21,820","21,590","21,930","21,500","1,11M","1,25%"
"02.02.2021","21,550","21,550","21,640","21,440","1,64M","0,19%"
"01.02.2021","21,510","21,160","21,570","21,160","804,38K","1,94%"
"29.01.2021","21,100","21,500","21,580","21,100","1,31M","-2,94%"
"28.01.2021","21,740","21,280","21,840","21,100","907,02K","1,07%"
"27.01.2021","21,510","21,900","21,960","21,260","1,22M","-1,51%"
"26.01.2021","21,840","22,000","22,260","21,840","853,54K","-0,64%"
"25.01.2021","21,980","21,990","22,130","21,700","1,06M","0,27%"
"22.01.2021","21,920","21,810","21,940","21,620","1,02M","0,74%"
"21.01.2021","21,760","22,040","22,190","21,760","2,83M","-1,27%"
"20.01.2021","22,040","22,310","22,350","21,920","1,24M","-1,74%"
"19.01.2021","22,430","22,380","22,480","22,250","2,94M","0,49%"
